game_id,season,week,week_normalized,home_team_id,away_team_id,home_score,away_score,point_spread,total_points,home_win,neutral_site,conference_game,temperature,wind_speed,is_dome,home_points,home_total_yards,home_passing_yards,home_rushing_yards,home_passing_completions,home_passing_attempts,home_rushing_attempts,home_turnovers,home_fumbles_lost,home_interceptions_thrown,home_first_downs,home_third_down_conversions,home_third_down_attempts,home_fourth_down_conversions,home_fourth_down_attempts,home_penalties,home_penalty_yards,home_sacks,home_sack_yards,away_points,away_total_yards,away_passing_yards,away_rushing_yards,away_passing_completions,away_passing_attempts,away_rushing_attempts,away_turnovers,away_fumbles_lost,away_interceptions_thrown,away_first_downs,away_third_down_conversions,away_third_down_attempts,away_fourth_down_conversions,away_fourth_down_attempts,away_penalties,away_penalty_yards,away_sacks,away_sack_yards,home_hist_games_played,home_hist_ppg,home_hist_papg,home_hist_ypg,home_hist_turnover_pg,home_hist_win_pct,away_hist_games_played,away_hist_ppg,away_hist_papg,away_hist_ypg,away_hist_turnover_pg,away_hist_win_pct,odds_opening_spread,odds_current_spread,odds_closing_spread,odds_opening_total,odds_current_total,odds_closing_total,odds_opening_ml_home,odds_current_ml_home,odds_closing_ml_home,odds_opening_ml_away,odds_current_ml_away,odds_closing_ml_away,odds_spread_movement,odds_total_movement,home_drive_total_drives,home_drive_ppd,home_drive_ypd,home_drive_plays_per_drive,home_drive_seconds_per_drive,home_drive_scoring_pct,home_drive_redzone_pct,home_drive_three_and_out_pct,home_drive_explosive_drive_pct,home_drive_def_ppd,home_drive_def_ypd,home_drive_def_scoring_pct,home_drive_def_three_and_out_forced,away_drive_total_drives,away_drive_ppd,away_drive_ypd,away_drive_plays_per_drive,away_drive_seconds_per_drive,away_drive_scoring_pct,away_drive_redzone_pct,away_drive_three_and_out_pct,away_drive_explosive_drive_pct,away_drive_def_ppd,away_drive_def_ypd,away_drive_def_scoring_pct,away_drive_def_three_and_out_forced,ppg_differential,papg_differential,win_pct_differential,ppd_differential,scoring_pct_differential
401628499,2024,5,0.2777777777777778,2509,158,10,28,-18,38,0,0,1,0,0,0.0,,224,174,50,,,31,1,0,1,12,7,15,0,0,13,165,,,,418,257,161,,,32,0,0,0,25,1,8,1,1,11,94,,,3,0,0,354.6666666666667,1.6666666666666667,0.3333333333333333,4,0,0,402.25,0.75,0.75,0.0,0.0,8.1,0.0,0.0,35.0,0,0,0,0,0,0,0.0,0.0,38,2.3947368421052637,25.026315789473685,4.2631578947368425,115.42105263157896,0.3421052631578947,0,0.3947368421052631,0.4210526315789473,2.5945945945945947,31.64864864864865,0.3783783783783784,0.2972972972972973,43,2.86046511627907,38.46511627906977,6.232558139534884,175.13953488372093,0.4186046511627907,0,0.2558139534883721,0.6511627906976745,1.4545454545454546,26.25,0.25,0.2954545454545454,0,0,-0.4166666666666667,-0.4657282741738067,-0.0764993880048959
401628500,2024,5,0.2777777777777778,26,2483,13,34,-21,47,0,0,1,0,0,0.0,,172,125,47,,,24,2,0,2,11,1,10,1,2,9,86,,,,431,278,153,,,36,1,0,1,27,9,15,0,0,6,49,,,3,0,0,292.0,2.0,0.3333333333333333,3,0,0,461.6666666666667,1.0,1.0,0.0,0.0,24.3,0.0,0.0,54.4,0,0,0,0,0,0,0.0,0.0,28,1.8571428571428568,33.464285714285715,6.214285714285714,174.82142857142858,0.3571428571428571,0,0.2142857142857142,0.6071428571428571,2.870967741935484,38.903225806451616,0.4838709677419355,0.1612903225806451,37,2.675675675675676,37.08108108108108,5.621621621621622,154.75675675675674,0.4324324324324324,0,0.2972972972972973,0.6216216216216216,2.083333333333333,24.77777777777778,0.3055555555555556,0.3333333333333333,0,0,-0.6666666666666667,-0.8185328185328187,-0.0752895752895753
401628501,2024,5,0.2777777777777778,164,264,21,18,3,39,1,0,1,0,0,0.0,,299,115,184,,,33,0,0,0,15,7,15,0,0,4,31,,,,521,314,207,,,29,0,0,0,23,2,12,2,4,6,69,,,3,0,0,471.0,0.6666666666666666,1.0,4,0,0,456.5,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,34,3.4411764705882355,42.61764705882353,6.411764705882353,185.0,0.5,0,0.088235294117647,0.7941176470588235,1.5714285714285714,25.085714285714285,0.2571428571428571,0.4,45,2.488888888888889,40.28888888888889,5.911111111111111,163.9111111111111,0.4444444444444444,0,0.2444444444444444,0.6888888888888889,1.0465116279069768,25.55813953488372,0.2093023255813953,0.2325581395348837,0,0,0.25,0.9522875816993466,0.0555555555555555
401628502,2024,5,0.2777777777777778,30,275,38,21,17,59,1,0,1,0,0,0.0,,469,308,161,,,37,3,2,1,29,11,17,2,2,7,53,,,,286,180,106,,,25,2,1,1,13,2,10,0,2,7,50,,,3,0,0,456.6666666666667,1.0,0.6666666666666666,3,0,0,354.3333333333333,1.3333333333333333,0.6666666666666666,0.0,0.0,-14.4,0.0,0.0,50.6,0,0,0,0,0,0,0.0,0.0,37,2.864864864864865,36.567567567567565,5.864864864864865,146.8108108108108,0.4594594594594595,0,0.2972972972972973,0.6216216216216216,1.2941176470588236,25.205882352941178,0.2058823529411764,0.4705882352941176,32,2.1875,34.9375,7.15625,188.15625,0.375,0,0.28125,0.625,2.5,29.266666666666666,0.3666666666666666,0.2666666666666666,0,0,0.0,0.6773648648648649,0.0844594594594594
401634767,2024,5,0.2777777777777778,2390,259,38,34,4,72,1,0,1,0,0,0.0,,508,343,165,,,32,3,1,2,24,10,15,1,1,6,59,,,,394,188,206,,,32,1,0,1,23,9,14,0,1,6,40,,,4,0,0,605.0,0.5,1.0,4,0,0,380.0,1.25,0.5,0.0,0.0,-8.2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,48,4.375,50.958333333333336,5.8125,166.125,0.6875,0,0.1458333333333333,0.7708333333333334,0.9782608695652174,22.30434782608696,0.217391304347826,0.3695652173913043,49,2.2857142857142856,30.306122448979597,5.408163265306122,139.87755102040816,0.4081632653061224,0,0.3265306122448979,0.5306122448979592,2.0588235294117645,25.50980392156863,0.3137254901960784,0.3725490196078431,0,0,0.5,2.0892857142857144,0.2793367346938775
401635561,2024,5,0.2777777777777778,228,24,40,14,26,54,1,0,1,0,0,0.0,,405,255,150,,,30,1,0,1,18,5,12,0,0,3,35,,,,361,125,236,,,44,3,0,3,20,7,17,0,3,5,58,,,3,0,0,474.3333333333333,0.6666666666666666,0.6666666666666666,3,0,0,358.0,1.3333333333333333,0.6666666666666666,0.0,0.0,-23.1,0.0,0.0,57.8,0,0,0,0,0,0,0.0,0.0,39,3.025641025641025,37.02564102564103,5.0,131.4102564102564,0.4615384615384615,0,0.282051282051282,0.6153846153846154,2.475,31.625,0.4,0.3,34,2.3529411764705883,32.26470588235294,6.264705882352941,170.38235294117646,0.4705882352941176,0,0.2352941176470588,0.5882352941176471,2.361111111111111,26.916666666666668,0.3611111111111111,0.2777777777777778,0,0,0.0,0.6726998491704372,-0.009049773755656
401635562,2024,5,0.2777777777777778,150,153,21,20,1,41,1,0,1,0,0,0.0,,394,209,185,,,41,1,1,0,20,2,14,1,2,8,65,,,,407,251,156,,,40,1,0,1,20,5,18,1,1,10,84,,,4,0,0,360.5,1.25,1.0,4,0,0,467.75,1.75,0.75,0.0,0.0,-0.5,0.0,0.0,55.4,0,0,0,0,0,0,0.0,0.0,57,2.3859649122807016,25.719298245614038,5.0,117.52631578947368,0.4035087719298245,0,0.3508771929824561,0.4736842105263157,1.1785714285714286,18.892857142857142,0.1785714285714285,0.3392857142857143,39,3.1538461538461537,36.15384615384615,5.615384615384615,126.15384615384616,0.5384615384615384,0,0.282051282051282,0.5897435897435898,2.435897435897436,26.666666666666668,0.3846153846153846,0.4102564102564102,0,0,0.25,-0.7678812415654521,-0.1349527665317139
401635563,2024,5,0.2777777777777778,2567,52,42,16,26,58,1,0,1,0,0,0.0,,458,254,204,,,51,1,1,0,23,8,15,1,3,7,61,,,,285,222,63,,,26,3,0,3,13,3,12,0,2,10,79,,,4,0,0,409.75,1.5,0.75,3,0,0,271.0,1.3333333333333333,0.3333333333333333,0.0,0.0,-6.1,0.0,0.0,46.8,0,0,0,0,0,0,0.0,0.0,50,2.88,32.26,5.84,137.36,0.52,0,0.28,0.58,2.2830188679245285,24.0377358490566,0.3584905660377358,0.3773584905660377,28,1.5714285714285714,27.821428571428573,6.607142857142857,177.53571428571428,0.3214285714285714,0,0.2857142857142857,0.5,2.034482758620689,35.55172413793103,0.3793103448275862,0.2413793103448276,0,0,0.4166666666666667,1.3085714285714285,0.1985714285714285
401636880,2024,5,0.2777777777777778,239,252,28,34,-6,62,0,0,1,0,0,0.0,,387,324,63,,,28,2,0,2,21,3,13,4,7,6,45,,,,367,218,149,,,36,2,0,2,20,4,13,1,1,4,50,,,4,0,0,364.25,1.75,0.5,4,0,0,390.5,1.0,1.0,0.0,0.0,10.5,0.0,0.0,65.1,0,0,0,0,0,0,0.0,0.0,51,2.313725490196078,28.88235294117647,5.215686274509804,139.1764705882353,0.392156862745098,0,0.3529411764705882,0.6274509803921569,1.568627450980392,22.254901960784316,0.2352941176470588,0.4705882352941176,48,2.395833333333333,32.229166666666664,5.5,162.22916666666666,0.3958333333333333,0,0.2916666666666667,0.5833333333333334,1.4042553191489362,21.76595744680851,0.2978723404255319,0.4042553191489361,0,0,-0.5,-0.0821078431372548,-0.0036764705882352
401636881,2024,5,0.2777777777777778,248,66,0,20,-20,20,0,0,1,0,0,0.0,,241,72,169,,,31,3,1,2,11,1,9,0,2,7,77,,,,393,153,240,,,38,0,0,0,19,9,17,0,0,3,20,,,4,0,0,294.25,1.75,0.25,3,0,0,401.3333333333333,1.0,1.0,0.0,0.0,15.9,0.0,0.0,42.9,0,0,0,0,0,0,0.0,0.0,48,1.3333333333333333,23.95833333333333,5.1875,151.04166666666666,0.2083333333333333,0,0.3125,0.4583333333333333,1.872340425531915,22.851063829787236,0.2978723404255319,0.3829787234042553,35,2.742857142857143,34.371428571428574,5.4,148.5142857142857,0.4285714285714285,0,0.2571428571428571,0.5142857142857142,0.9428571428571428,21.914285714285715,0.1714285714285714,0.4,0,0,-0.75,-1.4095238095238096,-0.2202380952380952
401636882,2024,5,0.2777777777777778,2305,2628,27,38,-11,65,0,0,1,0,0,0.0,,346,179,167,,,34,1,0,1,20,9,17,0,1,6,50,,,,507,356,151,,,35,3,1,2,26,5,11,1,1,5,52,,,4,0,0,410.0,2.5,0.25,4,0,0,455.5,1.75,0.5,0.0,0.0,-1.9,0.0,0.0,59.1,0,0,0,0,0,0,0.0,0.0,42,2.7142857142857144,38.11904761904762,6.285714285714286,178.6904761904762,0.4285714285714285,0,0.2619047619047619,0.5714285714285714,1.9761904761904765,28.547619047619047,0.3809523809523809,0.3333333333333333,52,3.826923076923077,37.11538461538461,6.038461538461538,141.32692307692307,0.4807692307692308,0,0.2307692307692307,0.5961538461538461,2.450980392156863,31.666666666666668,0.3333333333333333,0.2549019607843137,0,0,-0.25,-1.112637362637363,-0.0521978021978022
401636883,2024,5,0.2777777777777778,2306,197,42,20,22,62,1,0,1,0,0,0.0,,559,259,300,,,34,1,0,1,23,3,12,2,2,6,49,,,,490,364,126,,,30,3,1,2,25,6,17,0,1,2,20,,,4,0,0,400.75,1.25,0.75,4,0,0,406.0,1.0,0.75,0.0,0.0,-6.5,0.0,0.0,52.0,0,0,0,0,0,0,0.0,0.0,42,2.642857142857143,37.42857142857143,6.142857142857143,164.97619047619048,0.4761904761904761,0,0.3095238095238095,0.5952380952380952,1.976744186046512,25.093023255813957,0.3488372093023256,0.2558139534883721,55,2.581818181818182,29.036363636363635,5.2727272727272725,109.78181818181818,0.4181818181818181,0,0.3636363636363636,0.4909090909090909,1.690909090909091,32.236363636363635,0.3090909090909091,0.2,0,0,0.0,0.0610389610389607,0.058008658008658
401636884,2024,5,0.2777777777777778,2641,2132,44,41,3,85,1,0,1,0,0,1.0,,482,251,231,,,36,1,1,0,21,9,14,0,1,5,37,,,,555,426,129,,,33,2,1,1,29,7,12,2,2,2,10,,,4,0,0,487.5,1.25,0.75,4,0,0,467.5,1.25,0.75,0.0,0.0,-3.1,0.0,0.0,59.4,0,0,0,0,0,0,0.0,0.0,53,2.962264150943396,35.58490566037736,6.09433962264151,137.7735849056604,0.5094339622641509,0,0.1886792452830188,0.6792452830188679,2.690909090909091,33.0,0.4,0.3272727272727272,43,2.9069767441860463,41.95348837209303,6.3023255813953485,179.46511627906978,0.4651162790697674,0,0.1627906976744186,0.7441860465116279,1.5555555555555556,35.06666666666667,0.2666666666666666,0.2666666666666666,0,0,0.0,0.0552874067573498,0.0443176831943835
401636885,2024,5,0.2777777777777778,2116,38,21,48,-27,69,0,0,1,0,0,0.0,,461,284,177,,,44,4,2,2,24,6,18,3,5,7,80,,,,418,290,128,,,29,1,0,1,26,5,11,0,1,10,75,,,3,0,0,570.6666666666666,1.0,1.0,4,0,0,403.75,1.0,0.75,0.0,0.0,-13.6,0.0,0.0,61.1,0,0,0,0,0,0,0.0,0.0,41,3.682926829268293,45.926829268292686,6.682926829268292,166.5121951219512,0.4878048780487805,0,0.1707317073170731,0.6829268292682927,1.6585365853658536,25.5609756097561,0.1707317073170731,0.4878048780487805,48,2.5,34.458333333333336,5.75,141.97916666666666,0.375,0,0.2291666666666666,0.6041666666666666,1.9782608695652173,31.847826086956523,0.3043478260869565,0.3043478260869565,0,0,0.25,1.1829268292682928,0.1128048780487804
401636886,2024,5,0.2777777777777778,254,12,10,23,-13,33,0,0,1,0,0,0.0,,364,280,84,,,29,2,0,2,19,6,15,0,4,3,20,,,,358,197,161,,,30,1,0,1,17,4,13,0,0,5,35,,,4,0,0,430.25,1.5,1.0,3,0,0,437.3333333333333,1.3333333333333333,0.6666666666666666,0.0,0.0,-8.2,0.0,0.0,46.9,0,0,0,0,0,0,0.0,0.0,54,2.5,32.0,5.37037037037037,161.11111111111111,0.4074074074074074,0,0.3333333333333333,0.5740740740740741,1.2962962962962965,18.074074074074076,0.1851851851851851,0.5,33,3.0,38.45454545454545,5.393939393939394,159.33333333333334,0.4848484848484848,0,0.1515151515151515,0.696969696969697,2.142857142857143,31.714285714285715,0.3714285714285714,0.3428571428571428,0,0,0.3333333333333333,-0.5,-0.0774410774410774
401628379,2024,6,0.3333333333333333,8,2633,19,14,5,33,1,0,1,0,0,0.0,,431,297,137,,,44,0,0,0,23,6,15,1,3,6,45,,,,332,158,174,,,36,0,0,0,16,7,16,0,2,10,60,,,5,0,0,495.0,1.8,0.6,4,0,0,565.75,1.25,1.0,0.0,0.0,13.6,0.0,0.0,56.2,0,0,0,0,0,0,0.0,0.0,61,3.081967213114754,40.59016393442623,6.377049180327869,157.88524590163934,0.4918032786885246,0,0.2131147540983606,0.7049180327868853,1.532258064516129,25.870967741935484,0.2580645161290322,0.3387096774193548,55,3.727272727272727,39.87272727272728,5.836363636363636,139.4909090909091,0.6363636363636364,0,0.1636363636363636,0.6909090909090909,0.8518518518518519,13.48148148148148,0.1666666666666666,0.5185185185185185,0,0,-0.4,-0.6453055141579731,-0.1445603576751117
401628380,2024,6,0.3333333333333333,57,2116,24,13,11,37,1,0,0,0,0,0.0,,359,229,130,,,32,0,0,0,18,6,13,1,1,8,64,,,,273,165,108,,,40,1,0,1,20,4,12,0,2,6,39,,,4,0,0,424.25,1.75,0.5,4,0,0,543.25,1.75,0.75,0.0,0.0,1.1,0.0,0.0,62.0,0,0,0,0,0,0,0.0,0.0,45,3.0,38.62222222222222,5.266666666666667,135.64444444444445,0.4666666666666667,0,0.2888888888888888,0.6444444444444445,2.488888888888889,38.17777777777778,0.3555555555555555,0.2222222222222222,54,3.3703703703703702,43.51851851851852,6.555555555555555,159.25925925925927,0.4444444444444444,0,0.2037037037037037,0.6851851851851852,2.0185185185185186,27.51851851851852,0.2592592592592592,0.4629629629629629,0,0,-0.25,-0.3703703703703702,0.0222222222222222
401628381,2024,6,0.3333333333333333,61,2,31,13,18,44,1,0,1,0,0,0.0,,381,240,141,,,37,0,0,0,21,7,13,2,2,7,85,,,,337,200,137,,,31,0,0,0,18,4,13,1,3,5,25,,,4,0,0,431.5,1.0,0.75,5,0,0,466.0,3.0,0.4,0.0,0.0,-21.3,0.0,0.0,51.1,0,0,0,0,0,0,0.0,0.0,45,2.888888888888889,36.8,5.711111111111111,157.35555555555555,0.5111111111111111,0,0.2444444444444444,0.6222222222222222,1.2444444444444445,26.377777777777776,0.2666666666666666,0.4,63,2.857142857142857,37.19047619047619,4.936507936507937,128.34920634920636,0.3968253968253968,0,0.2539682539682539,0.6825396825396826,1.8225806451612905,26.016129032258064,0.2741935483870967,0.3870967741935484,0,0,0.35,0.0317460317460316,0.1142857142857142
401628382,2024,6,0.3333333333333333,2579,145,3,27,-24,30,0,0,1,0,0,0.0,,313,162,151,,,43,2,1,1,19,5,16,1,4,8,80,,,,425,285,140,,,41,1,1,0,17,3,13,1,3,8,65,,,4,0,0,371.75,1.5,0.75,5,0,0,607.2,0.8,0.8,0.0,0.0,9.6,0.0,0.0,53.1,0,0,0,0,0,0,0.0,0.0,54,2.462962962962963,26.185185185185187,5.148148148148148,139.77777777777777,0.4074074074074074,0,0.3888888888888889,0.4444444444444444,1.471698113207547,21.60377358490566,0.2641509433962264,0.3773584905660377,63,3.873015873015873,47.15873015873016,5.841269841269841,125.8095238095238,0.6031746031746031,0,0.1428571428571428,0.7777777777777778,0.6885245901639344,21.37704918032787,0.1639344262295081,0.4098360655737705,0,0,-0.05,-1.4100529100529102,-0.1957671957671957
401628383,2024,6,0.3333333333333333,245,142,41,10,31,51,1,0,1,0,0,0.0,,512,276,236,,,36,0,0,0,20,7,12,0,0,10,79,,,,254,186,68,,,30,0,0,0,13,5,15,1,4,6,35,,,5,0,0,393.6,0.6,0.8,4,0,0,472.25,0.5,1.0,0.0,0.0,-17.7,0.0,0.0,51.8,0,0,0,0,0,0,0.0,0.0,55,2.636363636363636,35.981818181818184,6.290909090909091,171.12727272727273,0.4363636363636363,0,0.2363636363636363,0.5636363636363636,1.8363636363636364,29.581818181818186,0.3272727272727272,0.3090909090909091,45,3.4,39.977777777777774,7.266666666666667,186.44444444444449,0.5555555555555556,0,0.0444444444444444,0.7777777777777778,1.3617021276595744,18.170212765957448,0.1914893617021276,0.4680851063829787,0,0,-0.1999999999999999,-0.7636363636363637,-0.1191919191919192
401628384,2024,6,0.3333333333333333,238,333,40,35,5,75,1,0,1,0,0,0.0,,418,252,166,,,54,0,0,0,26,12,18,1,1,3,20,,,,394,310,84,,,21,2,1,1,17,3,6,1,1,6,57,,,4,0,0,354.25,0.25,0.5,4,0,0,487.75,1.25,1.0,0.0,0.0,22.9,0.0,0.0,54.2,0,0,0,0,0,0,0.0,0.0,46,3.0217391304347827,29.195652173913043,5.5,175.7173913043478,0.5,0,0.3260869565217391,0.5869565217391305,2.4375,28.979166666666668,0.375,0.3125,56,3.357142857142857,34.42857142857143,4.571428571428571,126.21428571428572,0.4821428571428571,0,0.3392857142857143,0.5892857142857143,1.206896551724138,22.344827586206897,0.2068965517241379,0.4827586206896552,0,0,-0.5,-0.3354037267080745,0.0178571428571428
401628503,2024,6,0.3333333333333333,77,84,24,41,-17,65,0,0,1,0,0,0.0,,336,243,93,,,22,0,0,0,17,5,13,1,3,3,20,,,,529,380,149,,,35,0,0,0,27,3,9,2,3,3,22,,,4,0,0,294.5,1.5,0.5,5,0,0,513.0,0.8,1.0,0.0,0.0,13.2,0.0,0.0,40.1,0,0,0,0,0,0,0.0,0.0,49,1.5510204081632653,24.142857142857142,5.387755102040816,170.6734693877551,0.2653061224489796,0,0.2857142857142857,0.4693877551020408,1.5510204081632653,24.632653061224488,0.2653061224489796,0.4285714285714285,58,4.086206896551724,43.689655172413794,5.862068965517241,164.91379310344828,0.5862068965517241,0,0.1724137931034483,0.6724137931034483,1.3157894736842106,20.43859649122807,0.2105263157894736,0.4912280701754385,0,0,-0.5,-2.535186488388459,-0.3209007741027445
401628504,2024,6,0.3333333333333333,194,2294,35,7,28,42,1,0,1,0,0,0.0,,412,209,203,,,40,2,1,1,21,7,11,1,2,1,10,,,,226,110,116,,,27,3,2,1,10,5,12,0,0,1,5,,,4,0,0,534.75,0.5,1.0,4,0,0,397.75,0.5,0.75,0.0,0.0,-17.2,0.0,0.0,45.7,0,0,0,0,0,0,0.0,0.0,35,3.7714285714285714,43.34285714285714,6.085714285714285,165.17142857142858,0.5714285714285714,0,0.1142857142857142,0.7714285714285715,0.7894736842105263,14.421052631578949,0.131578947368421,0.5789473684210527,53,2.452830188679245,30.52830188679245,5.226415094339623,149.64150943396226,0.4150943396226415,0,0.3018867924528302,0.5471698113207547,1.1153846153846154,20.557692307692307,0.173076923076923,0.4038461538461538,0,0,0.25,1.3185983827493262,0.1563342318059298
401628505,2024,6,0.3333333333333333,264,130,27,17,10,44,1,0,1,0,0,0.0,,429,315,114,,,35,1,0,1,23,5,11,0,0,2,20,,,,287,113,174,,,37,2,1,1,17,4,12,1,1,5,40,,,5,0,0,469.4,0.4,0.6,5,0,0,310.2,2.0,0.8,0.0,0.0,-0.9,0.0,0.0,40.1,0,0,0,0,0,0,0.0,0.0,56,2.4642857142857144,41.0,6.0,164.23214285714286,0.4107142857142857,0,0.25,0.6964285714285714,1.2452830188679245,26.566037735849054,0.2264150943396226,0.3018867924528302,57,1.9649122807017545,26.210526315789476,5.368421052631579,166.96491228070175,0.3508771929824561,0,0.4035087719298245,0.4210526315789473,2.1639344262295084,25.983606557377048,0.3114754098360656,0.3278688524590163,0,0,-0.2,0.4993734335839601,0.0598370927318295
401628506,2024,6,0.3333333333333333,2483,127,31,10,21,41,1,0,1,0,0,0.0,,477,264,213,,,37,2,0,2,25,6,12,2,2,5,35,,,,250,191,59,,,30,1,1,0,16,2,11,2,2,5,41,,,4,0,0,454.0,1.0,1.0,5,0,0,369.8,2.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,48,2.9166666666666665,38.125,6.0,161.04166666666666,0.4791666666666667,0,0.2708333333333333,0.6666666666666666,1.8,23.75555555555556,0.2888888888888888,0.3555555555555555,55,1.8363636363636364,32.945454545454545,5.8,161.78181818181818,0.3454545454545454,0,0.3636363636363636,0.5272727272727272,2.0,28.696428571428573,0.3214285714285714,0.2857142857142857,0,0,0.4,1.08030303030303,0.1337121212121212
401628507,2024,6,0.3333333333333333,135,30,24,17,7,41,1,0,1,0,0,0.0,,362,169,193,,,40,1,1,0,22,2,8,2,2,4,50,,,,373,200,173,,,28,3,1,2,21,7,11,0,0,8,59,,,5,0,0,327.2,1.2,0.4,4,0,0,459.75,1.5,0.75,0.0,0.0,8.4,0.0,0.0,46.2,0,0,0,0,0,0,0.0,0.0,56,2.4642857142857144,29.946428571428573,5.892857142857143,168.05357142857142,0.3571428571428571,0,0.375,0.5,1.5535714285714286,19.589285714285715,0.2857142857142857,0.4107142857142857,49,2.795918367346939,37.48979591836735,6.122448979591836,159.9795918367347,0.4489795918367347,0,0.2653061224489796,0.673469387755102,1.565217391304348,24.847826086956523,0.2391304347826087,0.4130434782608695,0,0,-0.35,-0.3316326530612246,-0.0918367346938775
401628508,2024,6,0.3333333333333333,158,164,14,7,7,21,1,0,1,0,0,0.0,,261,164,97,,,42,1,0,1,15,7,19,3,3,7,37,,,,264,186,78,,,32,2,0,2,18,2,14,2,6,4,28,,,5,0,0,405.4,0.6,0.8,4,0,0,428.0,0.5,1.0,0.0,0.0,-6.7,0.0,0.0,39.1,0,0,0,0,0,0,0.0,0.0,53,2.8867924528301887,39.86792452830189,6.226415094339623,176.32075471698113,0.3962264150943396,0,0.2264150943396226,0.6981132075471698,1.5272727272727271,24.527272727272727,0.2545454545454545,0.3454545454545454,44,3.136363636363636,39.95454545454545,6.25,183.0909090909091,0.4545454545454545,0,0.2045454545454545,0.7045454545454546,1.7608695652173914,29.58695652173913,0.2608695652173913,0.3695652173913043,0,0,-0.1999999999999999,-0.2495711835334475,-0.0583190394511148
401628509,2024,6,0.3333333333333333,275,2509,52,6,46,58,1,0,1,0,0,0.0,,589,361,228,,,41,2,0,2,28,8,14,1,1,3,30,,,,216,117,99,,,26,2,2,0,10,1,11,0,0,6,55,,,4,0,0,337.25,1.5,0.5,4,0,0,322.0,1.5,0.25,0.0,0.0,-18.3,0.0,0.0,46.0,0,0,0,0,0,0,0.0,0.0,44,2.227272727272727,31.90909090909091,6.363636363636363,163.47727272727272,0.3636363636363636,0,0.2727272727272727,0.5454545454545454,2.523809523809524,32.42857142857143,0.3809523809523809,0.238095238095238,49,2.26530612244898,23.367346938775512,4.489795918367347,125.6734693877551,0.3265306122448979,0,0.4285714285714285,0.4081632653061224,2.6808510638297878,34.680851063829785,0.3617021276595745,0.2553191489361702,0,0,0.25,-0.0380333951762525,0.0371057513914657
401628510,2024,6,0.3333333333333333,213,26,27,11,16,38,1,0,1,0,0,0.0,,322,237,85,,,30,0,0,0,18,7,12,0,0,2,20,,,,260,167,93,,,29,0,0,0,14,6,15,2,4,5,45,,,4,0,0,496.75,0.75,1.0,4,0,0,262.0,2.0,0.25,0.0,0.0,-20.9,0.0,0.0,33.8,0,0,0,0,0,0,0.0,0.0,44,3.522727272727273,44.56818181818182,6.090909090909091,174.04545454545453,0.5,0,0.1590909090909091,0.6363636363636364,1.1363636363636365,23.0,0.2045454545454545,0.4090909090909091,37,1.5675675675675675,30.10810810810811,6.054054054054054,175.05405405405406,0.3243243243243243,0,0.2702702702702703,0.5675675675675675,3.095238095238096,39.61904761904762,0.5238095238095238,0.1666666666666666,0,0,0.75,1.9551597051597052,0.1756756756756756
401635567,2024,6,0.3333333333333333,258,103,24,14,10,38,1,0,1,0,0,0.0,,339,218,121,,,37,0,0,0,20,7,16,1,2,5,28,,,,319,254,65,,,29,3,1,2,17,6,13,1,2,8,85,,,4,0,0,455.5,1.75,0.75,4,0,0,358.0,1.5,0.75,0.0,0.0,9.5,0.0,0.0,51.5,0,0,0,0,0,0,0.0,0.0,50,2.5,36.0,5.82,142.48,0.44,0,0.28,0.64,1.9795918367346936,31.6530612244898,0.3673469387755102,0.3061224489795918,43,2.6744186046511627,34.093023255813954,5.5813953488372094,154.6046511627907,0.3953488372093023,0,0.3488372093023256,0.5813953488372093,1.7045454545454546,28.363636363636363,0.3636363636363636,0.2727272727272727,0,0,0.0,-0.1744186046511626,0.0446511627906976
401635568,2024,6,0.3333333333333333,25,2390,38,39,-1,77,0,0,1,0,0,0.0,,370,297,73,,,25,1,0,1,12,2,10,1,2,6,43,,,,575,437,138,,,33,1,0,1,30,7,16,3,4,9,110,,,4,0,0,374.0,0.75,0.75,5,0,0,585.6,1.0,1.0,0.0,0.0,10.1,0.0,0.0,53.7,0,0,0,0,0,0,0.0,0.0,30,1.8666666666666667,26.8,5.733333333333333,146.86666666666667,0.2666666666666666,0,0.3,0.5333333333333333,1.5,25.0625,0.15625,0.40625,59,4.152542372881356,50.16949152542373,5.932203389830509,169.42372881355934,0.6610169491525424,0,0.135593220338983,0.7627118644067796,1.3859649122807018,24.63157894736842,0.2807017543859649,0.3333333333333333,0,0,-0.25,-2.285875706214689,-0.3943502824858757
